prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_LPEN,0.0,0.0,0.0,0.0,8.777611243672001E8,0.0,0.0,0.0,0.0,1.7536957485731914E9,0.0,0.0,0.0,0.0,2197.49,0.0,0.0,0.0,0.0,3747.7945283393565
C_EN60,0.0,0.0,0.0,0.0,2.3927470464900002E7,0.0,0.0,0.0,0.0,7.329936336921401E7,0.0,0.0,0.0,0.0,77.10999999999999,0.0,0.0,0.0,0.0,174.8387465945206
C_WLPS,1.39074518044E7,7297461.7999,1.97877570707E7,4.7417684831E7,2.580082383692E8,4462796.532442162,6700147.941677643,1.789554259715422E7,4.449551542991029E7,4.286612330107088E8,15.04,11.93,24.97,58.489999999999995,432.8999999999999,4.682369165753426,6.788800783561645,22.493952404109592,58.77018258630137,604.2176083993162
UL_OSP,2.2965603354322832E7,4726341.159176988,499830.0,358923.0111517323,1540904.3286215528,2.7351099206702486E7,1.1149997907884782E7,9165873.465325147,8961360.404648969,4064153.6925271777,21.49,3.1400000000000006,3.08,2.0,2.17,14.397854128082184,5.824132229452058,4.111213599315068,5.107893055479454,3.435093642465754
C_NSSP,8.25419539954E8,4.03360276205E8,4.61653075584E7,0.0,0.0,3.2532983743227234E9,1.6842487358239129E9,1.6124413244036764E8,0.0,0.0,93.89,52.23,6.9,0.0,0.0,337.7407440816987,187.57539696336997,18.921040836438348,0.0,0.0
CNSSE4,0.0,0.0,0.0,0.0,0.0,851101.2287671233,37727.50342465754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26131589109589043,0.011664799315068494,0.0,0.0,0.0
U_PNS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501326.63009171624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0837128849315065
C_SWIP,1.2120150853276464E8,4.5229718738963716E7,0.0,0.0,0.0,1.7358798976209828E8,7.18257854409516E7,0.0,0.0,0.0,111.67,39.36000000000001,0.0,0.0,0.0,117.68078169383571,47.169179314383584,0.0,0.0,0.0
C_LGPS,0.0,0.0,0.0,5416201.74,5.2622076277400017E8,0.0,0.0,3255.4337718626575,1.2569751947743557E7,9.143404781944792E8,0.0,0.0,0.0,14.0,1337.94,0.0,0.0,0.007238947945205479,29.942303265068507,2135.437579439043
C_CESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310030.29245808197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269515597260274
C_NPRP,0.0,0.0,1150000.0,3408000.0,2.11807925E7,0.0,0.0,676101.711849315,3625091.7221232876,2.9118713415239718E7,0.0,0.0,1.0,5.01,20.88,0.0,0.0,0.7432420630136987,3.323396044520548,25.54758792123287
C_PMBP,0.0,0.0,0.0,0.0,1509303.22,0.0,0.0,0.0,0.0,6177108.393166659,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.84163996986302
U_TPGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.28719137543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03741456438356164
U_SIPP,0.0,0.0,0.0,0.0,1.71096052542E7,0.0,0.0,0.0,0.0,4880531.4296267,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,8.390117934246579
C_ELRP,0.0,0.0,0.0,0.0,1100887.61,0.0,0.0,0.0,0.0,3703905.443878144,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.634204027397265
U_FWAP,6.469685022E7,1.67167937E7,0.0,0.0,0.0,1.8427409773525494E8,2.6777234413631976E7,0.0,0.0,0.0,53.699999999999996,12.219999999999999,0.0,0.0,0.0,120.9089165513699,18.679169239726022,0.0,0.0,0.0
C_NPWL,0.0,0.0,0.0,0.0,571000.0,0.0,0.0,0.0,0.0,3975882.382624993,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,6.123934939726026
C_NSGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756311093150685,0.13459948219178083,0.0,0.0,0.0
C_MNGL,0.0,0.0,0.0,0.0,5.16886627815E7,0.0,0.0,0.0,0.0,4.3037841476022445E7,0.0,0.0,0.0,0.0,319.86,0.0,0.0,0.0,0.0,443.6215977630145
U_FRBL,0.0,0.0,0.0,0.0,2.7178613297681555E7,0.0,0.0,0.0,0.0,3.3506505630099323E7,0.0,0.0,0.0,0.0,27.17,0.0,0.0,0.0,0.0,41.85684471780823
