prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
CPMIA6,4.929072472942194E8,1.6638306793841505E8,2.2606343428727817E7,0.0,0.0,2.812543394215631E8,2.324258815190795E8,3.6428477499118306E7,0.0,0.0,262.2100000000001,102.38000000000001,10.239999999999998,0.0,0.0,143.7840252383563,120.77912509863015,19.32562276369863,0.0,0.0
CNSWP10,0.0,0.0,0.0,0.0,0.0,2925.7046575342465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018963068493150683,0.0,0.0,0.0,0.0
U_SIPS,0.0,0.0,0.0,0.0,1.65902523008E7,0.0,0.0,0.0,0.0,3.2797482921136197E7,0.0,0.0,0.0,0.0,36.550000000000004,0.0,0.0,0.0,0.0,77.27235953150686
CNOTP2,2.00080344E7,2.732E8,4.6096E8,6.797828472254E8,7.7804015987E8,3.93187643058219E7,5.828586029542463E8,1.3399815378647933E9,1.994525224159838E9,2.078028092049544E9,3.0,33.08,57.92000000000001,97.35000000000001,107.76,4.531973069863016,70.04418004109604,170.44348946520557,261.53618563123314,265.86575160972615
CPMIA5,0.0,2.4387283898709133E7,3.051326821177577E7,6310357.989447759,0.0,428233.51795236376,2.655034667535386E7,5.18035102133044E7,1.3006535573132649E7,0.0,0.0,14.04,17.63,3.64,0.0,0.21000365547945207,13.01573199863014,26.448811328082197,6.895327989726027,0.0
CNAGLP,0.0,0.0,0.0,3373280.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1799999999999997,5.25,0.0,0.009257841095890411,1.8131085205479451,3.018550556164384,7.501793109589041
C_NGWP,0.0,999999.4,750009.8999999999,410000.588,0.0,2699.385534246576,138451.31013698629,3119928.545589041,6720040.097506849,1058564.2645479455,0.0,2.0,2.0,2.06,0.0,0.002726652054794521,0.13984980821917806,3.151442975342466,6.787919290410961,1.0692568328767125
UFSTR2,1.323540010465E8,9.13558118E7,1.319778303E8,1.282916036894E8,3.1054325066850007E8,1.997809040082579E8,2.0056738768717423E8,2.147878282187452E8,2.909559728526143E8,7.286196664455991E8,86.89999999999999,90.76,121.49000000000001,147.33000000000004,396.54,144.3273683397262,168.46944310068494,212.46062058013706,297.8741330636985,848.0675571226042
C_NAWP,0.0,0.0,2216635.7,1.8005085731E7,3375031.322,0.0,0.0,1.2652418673801841E7,3.8471983391186275E7,1.2512171771958172E7,0.0,0.0,2.0,18.32,4.54,0.0,0.0,10.022404249315072,31.813236819178083,11.879980778082189
C_MVMB,0.0,0.0,0.0,0.0,3655650.4249000004,0.0,0.0,0.0,0.0,3072408.069239065,0.0,0.0,0.0,0.0,22.410000000000004,0.0,0.0,0.0,0.0,27.162180279452055
C_FTSC,0.0,0.0,0.0,0.0,1007009.9052,0.0,0.0,0.0,0.0,1104766.3395461554,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,3.010791947945206
U_SMTP,0.0,0.0,0.0,0.0,1.9649203153528757E7,0.0,0.0,0.0,0.0,3.2065406983771995E7,0.0,0.0,0.0,0.0,45.32000000000001,0.0,0.0,0.0,0.0,75.21348474109591
U_SMTA,0.0,0.0,0.0,0.0,1.2961825671900002E7,0.0,0.0,0.0,0.0,2.8223690506960176E7,0.0,0.0,0.0,0.0,29.219999999999995,0.0,0.0,0.0,0.0,45.87609580342466
C_ELSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69676.552090412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462185479452055
