prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
U_SMTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685151.4285677467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.238444726027397
USHKV2,0.0,0.0,0.0,0.0,3.1067654999098577E7,0.0,0.0,0.0,0.0,4.845564998338118E7,0.0,0.0,0.0,0.0,26.880000000000003,0.0,0.0,0.0,0.0,45.05478269315071
U_END2,0.0,0.0,0.0,0.0,1.39597029338E7,0.0,0.0,0.0,0.0,2.2369420741599884E7,0.0,0.0,0.0,0.0,51.60999999999999,0.0,0.0,0.0,0.0,79.24758951164385
C_CER2,0.0,0.0,0.0,0.0,289566.88910000003,0.0,0.0,0.0,0.0,555845.3850877071,0.0,0.0,0.0,0.0,2.3899999999999997,0.0,0.0,0.0,0.0,3.5502029972602727
C_SPP_,696935.12,2217291.7759999996,0.0,0.0,0.0,3118521.730490418,2362741.8510007123,45083.63998358899,0.0,0.0,2.0,6.709999999999999,0.0,0.0,0.0,2.772601706849315,2.5599484027397255,0.05015273424657534,0.0,0.0
CNOTPP,0.0,0.0,0.0,0.0,3.1627595008993065E8,0.0,0.0,0.0,0.0,1.2364597133949015E9,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,148.11042576849331
U_END1,0.0,0.0,0.0,0.0,1.91059901889E7,0.0,0.0,0.0,0.0,5.47469109669779E7,0.0,0.0,0.0,0.0,38.57,0.0,0.0,0.0,0.0,97.94726035410966
C_CERP,0.0,0.0,0.0,0.0,876131.0281,0.0,0.0,0.0,0.0,2321318.310644078,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,11.962429936986297
U_PNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487533.33049009956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1978281342465755
ETI,0.0,0.0,0.0,0.0,4.13475148498E7,0.0,0.0,0.0,0.0,9.013735618371129E7,0.0,0.0,0.0,0.0,126.03999999999999,0.0,0.0,0.0,0.0,292.0797554261642
U_FWAP_WOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0726238054794521,0.07878154794520548,0.0,0.0,0.0
U_SWOP,623407.1820891605,2935855.5775706894,0.0,131892.30111517324,722769.8101111493,305010.27875569253,112756.11258639228,65436.46335238856,120083.92451151021,91003.18429055846,2.16,3.49,0.0,1.0,1.39,5.519664490410959,2.1892885232876718,1.4934348767123287,2.418985926027397,1.8342892383561642
U_SINV,0.0,0.0,0.0,0.0,5644776.0372,0.0,0.0,0.0,0.0,1.0031282426406119E7,0.0,0.0,0.0,0.0,17.819999999999997,0.0,0.0,0.0,0.0,29.62228092602739
UGAMUL,0.0,0.0,0.0,0.0,2.41316187072E7,0.0,0.0,0.0,0.0,6.58851260587382E7,0.0,0.0,0.0,0.0,105.06,0.0,0.0,0.0,0.0,259.20396966712366
CNAG20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031610613698630136
CNSWAG2,1.8005648671600003E7,0.0,0.0,0.0,0.0,1.1815387096310148E8,0.0,0.0,0.0,0.0,19.39,0.0,0.0,0.0,0.0,64.98070181712336,0.0,0.0,0.0,0.0
U_SMTR,0.0,0.0,0.0,0.0,1577335.7012684452,0.0,0.0,0.0,0.0,3563488.1845728382,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,8.275427070547947
C_LTRP,0.0,0.0,0.0,0.0,2.2400496120000005E7,0.0,0.0,0.0,0.0,7.392900129122752E7,0.0,0.0,0.0,0.0,22.73,0.0,0.0,0.0,0.0,57.90943542945208
U_MXSS,0.0,0.0,0.0,0.0,5.3669314008E7,0.0,0.0,0.0,181969.8564768418,1.1838581363098028E8,0.0,0.0,0.0,0.0,49.08999999999999,0.0,0.0,0.0,0.2521393178082192,101.19353287397267
