prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
U_FFLI,0.0,0.0,0.0,0.0,1.4715643806400001E7,0.0,0.0,0.0,0.0,3.504435484078498E7,0.0,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,28.29060879726027
C_CES2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56983.57693253527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790893424657535
C_SFRD,5199800.5345,0.0,0.0,0.0,0.0,1.00242384368571E7,225501.46387007696,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,4.575069299315069,0.1494702739726028,0.0,0.0,0.0
U_MGBL,0.0,0.0,0.0,0.0,3.971878581525859E7,0.0,0.0,0.0,0.0,8.793105539142539E7,0.0,0.0,0.0,0.0,61.93,0.0,0.0,0.0,0.0,152.20662222534258
C_NSTP,0.0,6.17E7,1.264407606816E8,1.4191242765E8,7.684898E8,1017690.9582905892,6.060169695003312E7,1.2881332617621203E8,1.372963311964277E8,1.2495197950829651E9,0.0,15.01,26.640000000000004,33.4,128.22,0.21085446506849315,12.923841467123287,27.791807986301368,29.029017360273983,192.03865126301392
C_NTRP,0.0,0.0,0.0,0.0,2.1919E7,0.0,0.0,0.0,0.0,3.204611790020548E7,0.0,0.0,0.0,0.0,20.58,0.0,0.0,0.0,0.0,26.843028484246577
C_GMIP,0.0,0.0,0.0,0.0,1.2376489783846751E8,0.0,0.0,0.0,0.0,4.34249964139298E8,0.0,0.0,0.0,0.0,99.48,0.0,0.0,0.0,0.0,597.6827375856165
ULMPIP,0.0,0.0,0.0,0.0,2.74519519139E7,0.0,0.0,0.0,0.0,7.433408007128215E7,0.0,0.0,0.0,0.0,62.41,0.0,0.0,0.0,0.0,132.99701569315073
U_SHKP,0.0,0.0,0.0,0.0,2.525938512571687E7,0.0,0.0,0.0,0.0,4.145863734298113E7,0.0,0.0,0.0,0.0,38.57,0.0,0.0,0.0,0.0,71.42502935068497
UGENDW,0.0,0.0,0.0,0.0,4.904232912230001E7,0.0,0.0,0.0,0.0,1.2674551691935189E8,0.0,0.0,0.0,0.0,71.39999999999999,0.0,0.0,0.0,0.0,194.52682938767123
CNAIDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.15,0.0,0.0,3.7930336575342465,4.274157205479453,2.992754575342465,0.6361910986301371,0.0
U_CAPB,0.0,0.0,0.0,0.0,3296571.0976,0.0,0.0,0.0,0.0,6330614.468993187,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,17.36615809041096
U_SXP1,0.0,0.0,0.0,0.0,390000.0,0.0,0.0,0.0,0.0,27415.311253316533,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0650051095890411
CNAGLR,0.0,0.0,4799121.779999999,2.2044950307099998E7,2.9619618971300002E7,0.0,79238.74357363011,1.2016608116571737E7,1.9591116317759857E7,5.170803443198784E7,0.0,0.0,10.0,16.75,46.76,0.0,0.07119175616438357,9.229638271232874,16.62479519178082,50.84997344657536
CNAR14,3.4245674725600004E7,0.0,0.0,0.0,0.0,3.581395440664983E7,341743.14806362963,0.0,0.0,0.0,142.66999999999996,0.0,0.0,0.0,0.0,164.5618026684932,0.8780971917808219,0.0,0.0,0.0
C_FGEP,1.2483978326801788E7,2.7912846176006995E7,4.530421587415437E7,5.211346280045883E7,1.0888823448403841E8,1.0208246587853577E7,1.740870898166613E7,4.270066680696631E7,6.976482709171058E7,1.3909329476721248E8,7.0,23.66,43.93000000000001,61.870000000000005,118.36000000000001,8.277271565753427,14.665199330136977,40.019367994520564,70.70468264931515,155.78142354657578
C_PSAP,1.7686304336969998E8,8.53048629565E7,8.22447052758E7,1.122696040512E8,4.8014060201E7,1.2094379008833028E8,1.2449339371627632E8,1.4579305780822942E8,1.7934645615015003E8,1.0810276985833828E8,219.62,170.07,164.17999999999998,190.44000000000003,82.99,190.92135184726035,185.60003565479454,231.2411594746575,288.40947963698625,164.2752196938357
C_LPMB,0.0,0.0,0.0,0.0,4.6554886226399995E7,0.0,0.0,0.0,0.0,4.965233672617622E7,0.0,0.0,0.0,0.0,307.55999999999995,0.0,0.0,0.0,0.0,336.29383609041116
C_NGIP,0.0,0.0,0.0,0.0,1.2112393590069999E8,0.0,0.0,0.0,0.0,2.5055828428715014E8,0.0,0.0,0.0,0.0,91.91,0.0,0.0,0.0,0.0,413.56193693767193
C_LFGN,0.0,0.0,0.0,0.0,2.1545019696299996E7,0.0,0.0,0.0,0.0,2.9300265080967195E7,0.0,0.0,0.0,0.0,106.09,0.0,0.0,0.0,0.0,161.4594500704658
U_SHIN,0.0,0.0,0.0,0.0,1281170.1698999999,0.0,0.0,0.0,0.0,4810452.46768683,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,8.113618932876712
U_PNSN,0.0,0.0,0.0,0.0,788537.7557000001,0.0,0.0,0.0,0.0,854763.5950479488,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,4.063097421917808
C_EN20,0.0,0.0,0.0,0.0,2.06323630028E7,0.0,0.0,0.0,0.0,6.307609125814074E7,0.0,0.0,0.0,0.0,62.42999999999999,0.0,0.0,0.0,0.0,157.17916499931513
UHNILP,0.0,0.0,0.0,0.0,1.2915899847399998E7,0.0,0.0,0.0,0.0,7.327326690803906E7,0.0,0.0,0.0,0.0,20.89,0.0,0.0,0.0,0.0,58.779260257534254
C_PWL_,0.0,0.0,0.0,0.0,7.170004142553002E8,0.0,0.0,0.0,0.0,1.3528926972660537E9,0.0,0.0,0.0,0.0,1711.12,0.0,0.0,0.0,0.0,2355.468716226545
C_SJB_,5600000.0,2714141.6294,816000.0,0.0,0.0,3595020.7278082194,1988894.899863014,357768.31424657535,0.0,0.0,3.01,4.08,1.02,0.0,0.0,2.4412733424657533,1.403909404109589,0.269402295890411,0.0,0.0
C_NSUT,3.401311432E7,6.392E8,7.004269E8,5.15994E8,2.762E7,1.0911305958417511E8,1.4645013205591576E9,2.35465800040705E9,9.938318000742191E8,5.530711099979166E7,7.0,78.13,106.81,64.64000000000001,4.81,12.802692959589045,178.16022805273965,282.28928227254784,114.5164310054798,6.1392106883561635
C_AMBB,0.0,0.0,0.0,0.0,100009.0,0.0,0.0,0.0,0.0,868093.0430641916,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.773606972602741
C_NPP2,0.0,0.0,0.0,0.0,7525000.0,0.0,0.0,0.0,0.0,3.3871141158904105E7,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,7.312867436301369
CPMIA6,4.8758715060747135E8,2.0010122074271548E8,3.624135230075303E7,0.0,0.0,2.955196614204861E8,2.6298919733034253E8,7.743947642775628E7,0.0,0.0,269.73999999999995,127.11999999999999,23.630000000000003,0.0,0.0,151.18488863493155,136.49337826232883,41.00929382465753,0.0,0.0
U_SIPS,0.0,0.0,0.0,0.0,1.77950075017E7,0.0,0.0,0.0,0.0,3.9138886822670154E7,0.0,0.0,0.0,0.0,42.25999999999999,0.0,0.0,0.0,0.0,88.7685055917808
CNOTP2,2.00080344E7,2.576E8,4.4075E8,7.352813086448E8,1.0430027985799999E9,3.932087969760273E7,5.829070013076712E8,1.4476139057441785E9,2.2229731152465496E9,2.755155996921694E9,3.0,31.009999999999998,56.06999999999999,105.63,150.66000000000003,4.532182609589042,70.05056077260284,183.12538369890422,290.4996420094527,353.78489086397366
CNSWP10,0.0,0.0,0.0,0.0,0.0,69867.27836503889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04133358356164383,0.0,0.0,0.0,0.0
CPMIA5,0.0,2.432145013430495E7,2.988272745988743E7,1.225376463541598E7,0.0,426909.16956156725,2.6425090585443243E7,5.603486625659779E7,2.3902065244861305E7,0.0,0.0,14.01,17.19,6.579999999999999,0.0,0.21024959246575348,12.923269242465748,28.639608744520547,12.708109068493155,0.0
CNAGLP,0.0,0.0,0.0,3339882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,6.08,0.0,0.009257841095890411,1.8131085205479454,3.4107827041095895,9.209136660273973
C_NGWP,0.0,999999.4,750009.8999999999,402500.597,0.0,2699.3855342465754,141999.08498630134,3158067.9999452047,6927268.345890411,2839826.1124109593,0.0,2.0,2.0,2.02,0.0,0.0027266520547945205,0.1434334191780822,3.189967676712329,6.9972407534246575,2.868511224657534
UFSTR2,1.272584264461E8,1.0147406179999998E8,1.372997756844E8,1.464212815575E8,3.581156108825E8,9.6820591248466E9,2.196637389231336E10,8.687025386784641E9,3.2383625321457344E8,8.720952250561925E8,93.77999999999999,101.96,132.74000000000004,169.76000000000002,462.6499999999999,160.690727830822,187.4693866575344,236.69337572191787,331.42381878972594,1008.4111913397292
C_NAWP,0.0,0.0,2216635.7,1.7114672803E7,1.1441614396000002E7,0.0,0.0,1.2952216121093838E7,3.933217930866303E7,2.3575023281445377E7,0.0,0.0,2.0,17.45,12.02,0.0,0.0,10.194852125342463,32.3878522349315,21.18283167739726
