prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
U_SMTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750778.1071631712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45596794520548
USHKV2,0.0,0.0,0.0,0.0,3.844317499034934E7,0.0,0.0,0.0,0.0,5.317927642714731E7,0.0,0.0,0.0,0.0,33.04,0.0,0.0,0.0,0.0,49.98361563424663
U_END2,0.0,0.0,0.0,0.0,1.5516754459099997E7,0.0,0.0,0.0,0.0,2.4613249803758103E7,0.0,0.0,0.0,0.0,58.24,0.0,0.0,0.0,0.0,86.71266440753425
C_CER2,0.0,0.0,0.0,0.0,256325.82590000003,0.0,0.0,0.0,0.0,606420.2469417421,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,3.8493898630136987
C_SPP_,696935.12,2083796.064,1370000.0,0.0,0.0,3168205.2742260676,2791466.063473585,270352.56749315624,0.0,0.0,2.0,6.340000000000001,1.39,0.0,0.0,2.813298328767124,2.935848449315068,0.31201538082191776,0.0,0.0
CNOTPP,0.0,0.0,0.0,0.0,3.603495513932306E8,0.0,0.0,0.0,0.0,1.3850884149955492E9,0.0,0.0,0.0,0.0,45.379999999999995,0.0,0.0,0.0,0.0,165.92158498493177
U_END1,0.0,0.0,0.0,0.0,2.17941103246E7,0.0,0.0,0.0,0.0,6.063256488924699E7,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,108.51554104794529
C_CERP,0.0,0.0,0.0,0.0,848272.2347000001,0.0,0.0,0.0,0.0,2572772.8063883167,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,13.176105706849311
U_PNS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534626.01438361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3209556301369862
ETI,0.0,0.0,0.0,0.0,4.4382256267299995E7,0.0,0.0,0.0,0.0,9.95852284166216E7,0.0,0.0,0.0,0.0,146.47,0.0,0.0,0.0,0.0,325.64378185205464
U_FWAP_WOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1427080767123285,0.21956550684931503,0.0,0.0,0.0
U_SWOP,593735.5379601667,2655004.1115760393,0.0,131892.30111517324,596153.201040583,348163.78370637924,150808.6578231694,69173.37434314069,127946.58106450477,111581.34227633497,2.08,3.21,0.0,1.0,1.16,6.072482410958906,2.903073046575343,1.5758737753424659,2.639256504109588,2.272389621917808
U_SINV,0.0,0.0,0.0,0.0,6238472.2878,0.0,0.0,0.0,0.0,1.1011469743404536E7,0.0,0.0,0.0,0.0,21.569999999999997,0.0,0.0,0.0,0.0,32.47473259178082
